,$CASNumber$,$IngredientName$,$clean_wo_work$,$bgCAS$,$category$,$date_added$,$date_curated$,$is_new$,$stat$,$bgCASgood$
$5484$,$1302-36-2$,$Corundum$,$False$,,$ambiguous$,$2021-04-01$,$2021-04-02$,$False$,$unk$,
$30054$,$Proprietary$,$Organophosphorus salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30056$,$Proprietary$,$Organophosponic acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30057$,$Proprietary$,$organophosponic acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30058$,$PROPRIETARY$,$ORGANOPHYLIC CLAY$,$False$,,$proprietary$,,,$True$,$unk$,
$30059$,$Proprietary$,$Organophylic clay$,$False$,,$proprietary$,,,$True$,$unk$,
$30060$,$Proprietary$,$organophylic clay$,$False$,,$proprietary$,,,$True$,$unk$,
$30061$,$proprietary$,$Organophylic Clay$,$False$,,$proprietary$,,,$True$,$unk$,
$30063$,$Proprietary$,$Organophylic Clay $,$False$,,$proprietary$,,,$True$,$unk$,
$30065$,$Proprietary$,$Organosilane$,$False$,,$proprietary$,,,$True$,$unk$,
$30067$,$Proprietary$,$orgnaophilic clay$,$False$,,$proprietary$,,,$True$,$unk$,
$30069$,$Proprietary$,$Other Chemicals$,$False$,,$proprietary$,,,$True$,$unk$,
$30070$,$Proprietary$,$Other componenents below reportable levels$,$False$,,$proprietary$,,,$True$,$unk$,
$30073$,$Proprietary$,$OTHER COMPONENTS BELOW REPORTABEL LEVELS$,$False$,,$proprietary$,,,$True$,$unk$,
$30078$,$Proprietary$,$Other components below reportable levels.$,$False$,,$proprietary$,,,$True$,$unk$,
$30079$,$Proprietary$,$Other components below reportable quantities$,$False$,,$proprietary$,,,$True$,$unk$,
$30080$,$Proprietary$,$Other Components Below Reported Levels$,$False$,,$proprietary$,,,$True$,$unk$,
$30081$,$Proprietary$,$Other Ingrediants$,$False$,,$proprietary$,,,$True$,$unk$,
$30082$,$Proprietary$,$Other Ingredients$,$False$,,$proprietary$,,,$True$,$unk$,
$30085$,$Proprietary$,$Other Inorganic Magnesium Cpd$,$False$,,$proprietary$,,,$True$,$unk$,
$30087$,$Proprietary$,$Other non-hazardous chemical(s)$,$False$,,$proprietary$,,,$True$,$unk$,
$30088$,$Proprietary$,$Other Non-Hazardous Ingredients$,$False$,,$proprietary$,,,$True$,$unk$,
$30089$,$Proprietary$,$other non-hazardous ingredients$,$False$,,$proprietary$,,,$True$,$unk$,
$30090$,$Proprietary$,$Other Proprietary Ingredients$,$False$,,$proprietary$,,,$True$,$unk$,
$30091$,$proprietary$,$Othercomponents below reportable levels$,$False$,,$proprietary$,,,$True$,$unk$,
$30092$,$Proprietary$,$Othyoxylated Alcohols$,$False$,,$proprietary$,,,$True$,$unk$,
$30098$,$Proprietary$,$Oxirane, 2-methyl-, polymer with oxirane, mono-(9Z)-9-octadecenoate, methyl ether$,$False$,,$proprietary$,,,$True$,$unk$,
$30099$,$Proprietary$,$Oxoaliphatic Acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30100$,$PROPRIETARY$,$Oxoalkyl compounds (2)$,$False$,,$proprietary$,,,$True$,$unk$,
$30101$,$Proprietary$,$Oxoalkyl compounds (2)$,$False$,,$proprietary$,,,$True$,$unk$,
$30103$,$Proprietary$,$Oxyakylated Amine Quat$,$False$,,$proprietary$,,,$True$,$unk$,
$30106$,$Proprietary$,$Oxyalklate$,$False$,,$proprietary$,,,$True$,$unk$,
$30107$,$Proprietary$,$Oxyalklated alcohol$,$False$,,$proprietary$,,,$True$,$unk$,
$30108$,$Proprietary$,$Oxyalklated Alkylalcohol$,$False$,,$proprietary$,,,$True$,$unk$,
$30112$,$Proprietary$,$Oxyalkyated alcohol$,$False$,,$proprietary$,,,$True$,$unk$,
$30117$,$Proprietary$,$Oxyalkylate Alcohol$,$False$,,$proprietary$,,,$True$,$unk$,
$30119$,$Proprietary$,$Oxyalkylated$,$False$,,$proprietary$,,,$True$,$unk$,
$30122$,$Proprietary$,$Oxyalkylated alchhol$,$False$,,$proprietary$,,,$True$,$unk$,
$30123$,$PROPRIETARY$,$OXYALKYLATED ALCOHOL$,$False$,,$proprietary$,,,$True$,$unk$,
$30124$,$Proprietary$,$oxyalkylated alcohol$,$False$,,$proprietary$,,,$True$,$unk$,
$30125$,$proprietary$,$oxyalkylated alcohol$,$False$,,$proprietary$,,,$True$,$unk$,
$30132$,$Proprietary$,$Oxyalkylated Alcohol $,$False$,,$proprietary$,,,$True$,$unk$,
$30133$,$Proprietary$,$Oxyalkylated alcohol $,$False$,,$proprietary$,,,$True$,$unk$,
$30135$,$Proprietary$,$Oxyalkylated alcohol - TS$,$False$,,$proprietary$,,,$True$,$unk$,
$30138$,$PROPRIETARY$,$OXYALKYLATED ALCOHOL (2)$,$False$,,$proprietary$,,,$True$,$unk$,
$30139$,$Proprietary$,$OXYALKYLATED ALCOHOL (2)$,$False$,,$proprietary$,,,$True$,$unk$,
$30142$,$Proprietary$,$Oxyalkylated alcohol (NALCO)$,$False$,,$proprietary$,,,$True$,$unk$,
$30143$,$Proprietary$,$Oxyalkylated Alcohol A$,$False$,,$proprietary$,,,$True$,$unk$,
$30144$,$Proprietary$,$Oxyalkylated alcohol A$,$False$,,$proprietary$,,,$True$,$unk$,
$30145$,$Proprietary$,$Oxyalkylated Alcohol(2)$,$False$,,$proprietary$,,,$True$,$unk$,
$30146$,$proprietary$,$Oxyalkylated Alcohols$,$False$,,$proprietary$,,,$True$,$unk$,
$30150$,$Proprietary$,$Oxyalkylated Alkanol Proprietary$,$False$,,$proprietary$,,,$True$,$unk$,
$30154$,$Proprietary$,$Oxyalkylated Alkul Alcohol (1)$,$False$,,$proprietary$,,,$True$,$unk$,
$30156$,$Proprietary$,$Oxyalkylated Alkyl Alcohol$,$False$,,$proprietary$,,,$True$,$unk$,
$30158$,$PROPRIETARY$,$OXYALKYLATED ALKYL ALCOHOL (1)$,$False$,,$proprietary$,,,$True$,$unk$,
$30159$,$Proprietary$,$OXYALKYLATED ALKYL ALCOHOL (1)$,$False$,,$proprietary$,,,$True$,$unk$,
$30164$,$Proprietary$,$Oxyalkylated Alkylphenol$,$False$,,$proprietary$,,,$True$,$unk$,
$30166$,$Proprietary$,$Oxyalkylated Alkylphenol (1)$,$False$,,$proprietary$,,,$True$,$unk$,
$30167$,$Proprietary$,$Oxyalkylated Alkylphenol (2)$,$False$,,$proprietary$,,,$True$,$unk$,
$30168$,$Proprietary$,$Oxyalkylated alkylphenolic resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30169$,$Proprietary$,$Oxyalkylated Amine$,$False$,,$proprietary$,,,$True$,$unk$,
$30170$,$Proprietary$,$Oxyalkylated F$,$False$,,$proprietary$,,,$True$,$unk$,
$30171$,$Proprietary$,$Oxyalkylated F...$,$False$,,$proprietary$,,,$True$,$unk$,
$30172$,$PROPRIETARY$,$OXYALKYLATED FATTY ACID$,$False$,,$proprietary$,,,$True$,$unk$,
$30177$,$Proprietary$,$Oxyalkylated Fatty Acid Derivitve$,$False$,,$proprietary$,,,$True$,$unk$,
$30178$,$Proprietary$,$Oxyalkylated Fatty Amine$,$False$,,$proprietary$,,,$True$,$unk$,
$30180$,$Proprietary$,$Oxyalkylated fatty amine Proprietary$,$False$,,$proprietary$,,,$True$,$unk$,
$30181$,$proprietary$,$Oxyalkylated Fatty Amines$,$False$,,$proprietary$,,,$True$,$unk$,
$30184$,$PROPRIETARY$,$Oxyalkylated Phenolic Resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30185$,$PROPRIETARY$,$Oxyalkylated phenolic resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30186$,$Proprietary$,$OXYALKYLATED PHENOLIC RESIN$,$False$,,$proprietary$,,,$True$,$unk$,
$30187$,$proprietary$,$Oxyalkylated phenolic resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30190$,$PROPRIETARY$,$OXYALKYLATED POLYAMINE$,$False$,,$proprietary$,,,$True$,$unk$,
$30191$,$PROPRIETARY$,$Oxyalkylated polyamine$,$False$,,$proprietary$,,,$True$,$unk$,
$30192$,$Proprietary$,$Oxyalkylated Polyamine$,$False$,,$proprietary$,,,$True$,$unk$,
$30194$,$PROPRIETARY$,$Oxyalkylated polymer$,$False$,,$proprietary$,,,$True$,$unk$,
$30195$,$proprietary$,$Oxyalkylated Polymer$,$False$,,$proprietary$,,,$True$,$unk$,
$30196$,$proprietary$,$Oxyalkylated polymer$,$False$,,$proprietary$,,,$True$,$unk$,
$30197$,$proprietary$,$oxyalkylated polymer$,$False$,,$proprietary$,,,$True$,$unk$,
$30199$,$Proprietary$,$Oxyalkylated polyol$,$False$,,$proprietary$,,,$True$,$unk$,
$30200$,$Proprietary$,$Oxydiethlene$,$False$,,$proprietary$,,,$True$,$unk$,
$30201$,$Proprietary$,$Oxykylated Alcohol$,$False$,,$proprietary$,,,$True$,$unk$,
$30203$,$Proprietary$,$Oxylated Alcohol A$,$False$,,$proprietary$,,,$True$,$unk$,
$30204$,$PROPRIETARY$,$Oxylated phenolic resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30206$,$Proprietary$,$Oxylkylated alcohol A$,$False$,,$proprietary$,,,$True$,$unk$,
$30208$,$Proprietary$,$Ozyalkylated alcohal A$,$False$,,$proprietary$,,,$True$,$unk$,
$30217$,$Proprietary$,$Parraffinic solvent$,$False$,,$proprietary$,,,$True$,$unk$,
$30219$,$Proprietary$,$Partially Neutralized Sulfonated Copolymer$,$False$,,$proprietary$,,,$True$,$unk$,
$30220$,$Proprietary$,$Patented Synthetic Acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30221$,$Proprietary$,$Patented Synthetic acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30222$,$Proprietary$,$Patented synthetic acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30223$,$Proprietary$,$patented Synthetic acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30224$,$Proprietary$,$Patented Synthetic Caustic$,$False$,,$proprietary$,,,$True$,$unk$,
$30225$,$Proprietary$,$Peptide Derivative$,$False$,,$proprietary$,,,$True$,$unk$,
$30226$,$Proprietary$,$Peroxide Stabilizer$,$False$,,$proprietary$,,,$True$,$unk$,
$30227$,$Proprietary$,$Persulfate$,$False$,,$proprietary$,,,$True$,$unk$,
$30228$,$Proprietary$,$Petroleum  Distillate$,$False$,,$proprietary$,,,$True$,$unk$,
$30230$,$Proprietary$,$Petroleum Distallate$,$False$,,$proprietary$,,,$True$,$unk$,
$30232$,$Proprietary$,$Petroleum Distallates$,$False$,,$proprietary$,,,$True$,$unk$,
$30233$,$Proprietary$,$Petroleum Distallates Blend$,$False$,,$proprietary$,,,$True$,$unk$,
$30235$,$Proprietary$,$Petroleum distiliate$,$False$,,$proprietary$,,,$True$,$unk$,
$30239$,$Proprietary$,$petroleum distillate
petroleum distillate
$,$False$,,$proprietary$,,,$True$,$unk$,
$30249$,$PROPRIETARY$,$PETROLEUM DISTILLATES$,$False$,,$proprietary$,,,$True$,$unk$,
$30250$,$proprietary$,$Petroleum Distillates$,$False$,,$proprietary$,,,$True$,$unk$,
$30254$,$Proprietary$,$PETROLEUM DISTILLATES BLEND$,$False$,,$proprietary$,,,$True$,$unk$,
$30255$,$proprietary$,$Petroleum Distillates Blend$,$False$,,$proprietary$,,,$True$,$unk$,
$30260$,$Proprietary$,$Petroleum hydrocarbons$,$False$,,$proprietary$,,,$True$,$unk$,
$30262$,$Proprietary$,$Petroluem Distillate$,$False$,,$proprietary$,,,$True$,$unk$,
$30264$,$Proprietary$,$PGS-214$,$False$,,$proprietary$,,,$True$,$unk$,
$30265$,$PROPRIETARY$,$PHATIC ALCOHOL$,$False$,,$proprietary$,,,$True$,$unk$,
$30266$,$Proprietary$,$Phenolic Novolak Complex$,$False$,,$proprietary$,,,$True$,$unk$,
$30267$,$Proprietary$,$Phenolic Resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30268$,$Proprietary$,$Phenolic resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30269$,$Proprietary$,$Phodphonic Acid Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30270$,$Proprietary$,$Phophonate$,$False$,,$proprietary$,,,$True$,$unk$,
$30271$,$Proprietary$,$Phophonate of a diamine sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30272$,$Proprietary$,$Phophonate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30273$,$Proprietary$,$Phophonic Acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30275$,$Proprietary$,$Phophonomethylated Polyamine$,$False$,,$proprietary$,,,$True$,$unk$,
$30276$,$Proprietary$,$Phophoric Acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30279$,$Proprietary$,$Phoshonic Acid Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30280$,$Proprietary$,$Phoshoric Acid Derivative$,$False$,,$proprietary$,,,$True$,$unk$,
$30281$,$Proprietary$,$Phoshponate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30284$,$Proprietary$,$Phosohanate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30285$,$Proprietary$,$Phosophate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30286$,$Proprietary$,$Phosophonate of Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30287$,$Proprietary$,$Phospahte of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30288$,$Proprietary$,$Phospate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30289$,$Proprietary$,$Phosphanate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30290$,$Proprietary$,$Phosphanate of a Diamine, Sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30291$,$Proprietary$,$Phosphaonates$,$False$,,$proprietary$,,,$True$,$unk$,
$30292$,$Proprietary$,$Phosphate$,$False$,,$proprietary$,,,$True$,$unk$,
$30294$,$proprietary$,$Phosphate ester$,$False$,,$proprietary$,,,$True$,$unk$,
$30297$,$Proprietary$,$Phosphate of a diamine sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30298$,$Proprietary$,$Phosphate of a Diamine, SOdium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30299$,$Proprietary$,$Phosphate of a diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30301$,$Proprietary$,$Phosphate of a Diamine, Sodium Salt $,$False$,,$proprietary$,,,$True$,$unk$,
$30302$,$Proprietary$,$Phosphate of a Diamine, Soduim salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30303$,$Proprietary$,$Phosphate of Diamine Sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30304$,$Proprietary$,$Phosphate of diamine sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30305$,$Proprietary$,$phosphate of diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30306$,$Proprietary$,$Phosphate of Diamine; sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30308$,$Proprietary$,$Phosphateof Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30310$,$Proprietary$,$phosphino-carboxylic acid $,$False$,,$proprietary$,,,$True$,$unk$,
$30311$,$Proprietary$,$Phosphinocarboxylic Acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30312$,$Proprietary$,$Phosphinocarboxylic acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30313$,$Proprietary$,$Phosphoate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30314$,$Proprietary$,$phosphonae of a diamine. sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30315$,$Proprietary$,$Phosphonat of Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30316$,$PROPRIETARY$,$PHOSPHONATE$,$False$,,$proprietary$,,,$True$,$unk$,
$30317$,$Proprietary$,$phosphonate$,$False$,,$proprietary$,,,$True$,$unk$,
$30320$,$Proprietary$,$Phosphonate compound$,$False$,,$proprietary$,,,$True$,$unk$,
$30322$,$Proprietary$,$Phosphonate Compund$,$False$,,$proprietary$,,,$True$,$unk$,
$30323$,$Proprietary$,$Phosphonate of  Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30324$,$Proprietary$,$Phosphonate of a Biamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30325$,$Proprietary$,$Phosphonate of a Diame, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30326$,$Proprietary$,$Phosphonate of a Diamine$,$False$,,$proprietary$,,,$True$,$unk$,
$30327$,$Proprietary$,$Phosphonate of a Diamine Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30328$,$Proprietary$,$Phosphonate of a diamine sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30329$,$Proprietary$,$Phosphonate of a Diamine,$,$False$,,$proprietary$,,,$True$,$unk$,
$30330$,$Proprietary$,$Phosphonate of a Diamine, Sodiium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30331$,$Proprietary$,$Phosphonate of a Diamine, Sodium Sakt$,$False$,,$proprietary$,,,$True$,$unk$,
$30332$,$PROPRIETARY$,$PHOSPHONATE OF A DIAMINE, SODIUM SALT$,$False$,,$proprietary$,,,$True$,$unk$,
$30333$,$Proprietary$,$PHOSPHONATE OF A DIAMINE, SODIUM SALT$,$False$,,$proprietary$,,,$True$,$unk$,
$30334$,$Proprietary$,$Phosphonate of a Diamine, Sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30335$,$Proprietary$,$Phosphonate of a Diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30336$,$Proprietary$,$Phosphonate of a diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30337$,$Proprietary$,$phosphonate of a diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30338$,$proprietary$,$Phosphonate of a Diamine, Sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30340$,$Proprietary$,$Phosphonate of a Diamine, Sodium Salt
$,$False$,,$proprietary$,,,$True$,$unk$,
$30341$,$Proprietary$,$Phosphonate of a Diamine, Sodium Salt $,$False$,,$proprietary$,,,$True$,$unk$,
$30342$,$Proprietary$,$Phosphonate of a Diamine, Soduim salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30343$,$Proprietary$,$Phosphonate of a Diamine, Soium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30344$,$Proprietary$,$Phosphonate of a Diamine, Soudium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30345$,$Proprietary$,$Phosphonate of a Diamine. Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30346$,$Proprietary$,$Phosphonate of a Dianime, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30347$,$Proprietary$,$Phosphonate of Diamine Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30348$,$Proprietary$,$Phosphonate of Diamine sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30349$,$Proprietary$,$Phosphonate of Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30350$,$Proprietary$,$Phosphonate of Diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30351$,$Proprietary$,$Phosphonate of Dianime, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30352$,$Proprietary$,$Phosphonate ofDiamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30353$,$PROPRIETARY$,$PHOSPHONATE SALT$,$False$,,$proprietary$,,,$True$,$unk$,
$30354$,$Proprietary$,$Phosphonate salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30356$,$Proprietary$,$Phosphonate Scale Inhibitor$,$False$,,$proprietary$,,,$True$,$unk$,
$30357$,$Proprietary$,$Phosphonate scale inhibitor$,$False$,,$proprietary$,,,$True$,$unk$,
$30358$,$Proprietary$,$Phosphonate, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30359$,$Proprietary$,$Phosphonated compound$,$False$,,$proprietary$,,,$True$,$unk$,
$30360$,$Proprietary$,$Phosphonated compund$,$False$,,$proprietary$,,,$True$,$unk$,
$30361$,$Proprietary$,$phosphonic acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30366$,$Proprietary$,$Phosphonic acid (Proprietary)$,$False$,,$proprietary$,,,$True$,$unk$,
$30367$,$Proprietary$,$Phosphonic acid ammonium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30371$,$Proprietary$,$Phosphonic Acid Derivatives$,$False$,,$proprietary$,,,$True$,$unk$,
$30373$,$Proprietary$,$Phosphonic Acid Sale$,$False$,,$proprietary$,,,$True$,$unk$,
$30374$,$Proprietary$,$PHOSPHONIC ACID SALT$,$False$,,$proprietary$,,,$True$,$unk$,
$30375$,$Proprietary$,$phosphonic Acid Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30383$,$Proprietary$,$Phosphonic Acid Salts$,$False$,,$proprietary$,,,$True$,$unk$,
$30384$,$Proprietary$,$phosphonic acid salts$,$False$,,$proprietary$,,,$True$,$unk$,
$30385$,$Proprietary$,$Phosphonic acid, [[(phosphonomethyl)iminio] bis[6,1-hexanediylnitrilobis (methylene)]]tetrakis-$,$False$,,$proprietary$,,,$True$,$unk$,
$30388$,$Proprietary$,$Phosphonic Salt Acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30390$,$Proprietary$,$Phosphonium Sulfates$,$False$,,$proprietary$,,,$True$,$unk$,
$30392$,$Proprietary$,$Phosphonometheylated diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30393$,$Proprietary$,$Phosphonomethlyated diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30394$,$Proprietary$,$Phosphonomethylated diamine, sodium sal$,$False$,,$proprietary$,,,$True$,$unk$,
$30395$,$Proprietary$,$Phosphonomethylated diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30396$,$Proprietary$,$phosphonomethylated diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30397$,$proprietary$,$Phosphonomethylated diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30398$,$Proprietary$,$Phosphonomethylated polyamine, cmpd. with substituted amine$,$False$,,$proprietary$,,,$True$,$unk$,
$30399$,$Proprietary$,$Phosphonomethylated polyamine, cmpd. with substituted amine Proprietary 5 - 15$,$False$,,$proprietary$,,,$True$,$unk$,
$30400$,$Proprietary$,$Phosphonomethylated Polyamine, Compound with Substituted Amine$,$False$,,$proprietary$,,,$True$,$unk$,
$30401$,$Proprietary$,$Phosphonomethylated polymine, cmpd. w/ substituted amine$,$False$,,$proprietary$,,,$True$,$unk$,
$30402$,$Proprietary$,$Phosphonomethylkated diamine, sodium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30403$,$Proprietary$,$Phosphoric acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30407$,$Proprietary$,$Phosphoric Acid Ester$,$False$,,$proprietary$,,,$True$,$unk$,
$30411$,$PROPRIETARY$,$Phosphoric acid salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30412$,$Proprietary$,$Phosphoric acid salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30413$,$Proprietary$,$phosphoric acid salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30415$,$Proprietary$,$phosphoric acid salt $,$False$,,$proprietary$,,,$True$,$unk$,
$30417$,$Proprietary$,$Phosphoric acid, dodecyl ester, potassium salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30418$,$Proprietary$,$Phosphoris Acid Salt $,$False$,,$proprietary$,,,$True$,$unk$,
$30419$,$Proprietary$,$Phosphorous acid$,$False$,,$proprietary$,,,$True$,$unk$,
$30421$,$PROPRIETARY$,$PHOSPHOROUS COMPOUND$,$False$,,$proprietary$,,,$True$,$unk$,
$30424$,$Proprietary$,$Phospohonate Blend$,$False$,,$proprietary$,,,$True$,$unk$,
$30425$,$Proprietary$,$Phosponate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30426$,$Proprietary$,$Phosponate of a Kiamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30427$,$Proprietary$,$Phosponate of Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30428$,$Proprietary$,$phosponic acid salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30434$,$Proprietary$,$Phospphonate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30435$,$Proprietary$,$Phrosphonate of a Diamine, Sodium Salt$,$False$,,$proprietary$,,,$True$,$unk$,
$30436$,$Proprietary$,$Phthalic Anhydride$,$False$,,$proprietary$,,,$True$,$unk$,
$30439$,$Proprietary$,$PINE TERPENE$,$False$,,$proprietary$,,,$True$,$unk$,
$30440$,$Proprietary$,$Pine Terpene$,$False$,,$proprietary$,,,$True$,$unk$,
$30441$,$Proprietary$,$Place holder$,$False$,,$proprietary$,,,$True$,$unk$,
$30442$,$Proprietary$,$Plexbor 101 Blend:$,$False$,,$proprietary$,,,$True$,$unk$,
$30443$,$Proprietary$,$Plolyamine polyethers$,$False$,,$proprietary$,,,$True$,$unk$,
$30444$,$Proprietary$,$Ployacrylate$,$False$,,$proprietary$,,,$True$,$unk$,
$30446$,$Proprietary$,$Polacrylamide$,$False$,,$proprietary$,,,$True$,$unk$,
$30447$,$Proprietary$,$Polacrylate$,$False$,,$proprietary$,,,$True$,$unk$,
$30448$,$Proprietary$,$Polactide resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30449$,$Proprietary$,$Poliylactide resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30450$,$Proprietary$,$Pollactide resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30451$,$Proprietary$,$Pollylactide resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30452$,$Proprietary$,$Poloxyalklenes$,$False$,,$proprietary$,,,$True$,$unk$,
$30454$,$Proprietary$,$Poloxyalkylenes$,$False$,,$proprietary$,,,$True$,$unk$,
$30456$,$Proprietary$,$Polulactide Resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30457$,$Proprietary$,$Polulactide resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30459$,$Proprietary$,$Poly (oxy-1, 2-Ethanediyl), a-tridectl-w-hydroxy-, branched$,$False$,,$proprietary$,,,$True$,$unk$,
$30460$,$Proprietary$,$Poly Amine$,$False$,,$proprietary$,,,$True$,$unk$,
$30463$,$Proprietary$,$Poly Electrolyte $,$False$,,$proprietary$,,,$True$,$unk$,
$30465$,$Proprietary$,$Poly(acrylamide-co-sodium-acrylate)$,$False$,,$proprietary$,,,$True$,$unk$,
$30467$,$Proprietary$,$Poly(oxy-1,2-ethanediyl(dimethylimino)-1,2-ethanediyl(dimethylimino)-1,2-ethanediyl dichloride)$,$False$,,$proprietary$,,,$True$,$unk$,
$30470$,$Proprietary$,$Poly(oxy-1,2-ethanediyl), a-hydro-w-hydroxy-,ether with D-glucitol, tetra(9Z)-9-octadecenoate$,$False$,,$proprietary$,,,$True$,$unk$,
$30472$,$Proprietary$,$Poly(tetrafluoroethylene)$,$False$,,$proprietary$,,,$True$,$unk$,
$30473$,$Proprietary$,$Polyacitide Resin$,$False$,,$proprietary$,,,$True$,$unk$,
$30474$,$Proprietary$,$Polyacitide Resin $,$False$,,$proprietary$,,,$True$,$unk$,
