,CASNumber,IngredientName,clean_wo_work,bgCAS,category,date_added,date_curated,is_new,stat,comment
0,68434-57-6,$Alkyl (C-14-C16) Olefin Sulfonate, Sodium Salt$,False,,ambiguous,2021-04-01,2021-04-02,True,unk,
7001,1310-73-2,Sodium hyroxide,True,1310-73-2,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7002,7681-82-5,Sodium Iodide,True,7681-82-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7003,7681-82-5,Sodium iodide,True,7681-82-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7004,7647-14-5,Sodium iodide,True,7647-14-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7005,867-56-1,Sodium Lactate,True,867-56-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7006,72-17-3,Sodium Lactate,True,72-17-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7007,72-17-3,Sodium lactate,True,72-17-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7008,9004-82-4,Sodium Laureate Sulfate,True,9004-82-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7009,9004-82-4,Sodium Laureth Sulfate,True,9004-82-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7010,151-21-3,SODIUM LAURYL SULFATE,True,151-21-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7011,151-21-3,Sodium Lauryl Sulfate,True,151-21-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7012,151-21-3,Sodium lauryl sulfate,True,151-21-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7013,8061-51-6,Sodium lignosulfonate,True,8061-51-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7014,7681-57-4,Sodium Metabisulfite,True,7681-57-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7015,7681-57-4,Sodium metabisulfite,True,7681-57-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7016,7775-19-1,Sodium Metaborate,True,7775-19-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7017,7775-19-1,sodium metaborate,True,7775-19-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7018,35585-58-1,Sodium Metaborate,True,35585-58-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7019,10555-76-7,SODIUM METABORATE,True,10555-76-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7020,10555-76-7,Sodium Metaborate,True,10555-76-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7021,10555-76-7,Sodium metaborate,True,10555-76-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7022,35585-58-1,Sodium Metaborate Terahydrate,True,35585-58-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7023,35585-58-1,SODIUM METABORATE TETRAHYDRATE,True,35585-58-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7024,35585-58-1,Sodium Metaborate Tetrahydrate,True,35585-58-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7025,10555-76-7,Sodium Metaborate Tetrahydrate,True,10555-76-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7026,35585-58-1,Sodium Metraborate Tetrahydrate,True,35585-58-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7027,7631-95-0,Sodium Molybdate,True,7631-95-0,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7028,10102-40-6,Sodium Molybdate,True,10102-40-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7029,10102-40-6,Sodium molybdate,True,10102-40-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7030,10102-40-6,Sodium Molybdate Dihydrate,True,10102-40-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7031,119345-04-9,Sodium mon/Di dodecyl Disulfonated,True,119345-04-9,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7032,119345-04-9,Sodium mon/Di dodecyl Disulfonated Diphenyl Oxide,True,119345-04-9,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7033,78-40-0,Sodium monoiodide,True,78-40-0,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7034,14960-06-6,Sodium N-(2-carboxyethyl)-ndodecyl-.beta.-alaninate,True,14960-06-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7035,7631-99-4,Sodium Nitrate,True,7631-99-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7036,7631-99-4,Sodium nitrate,True,7631-99-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7037,7632-00-0,Sodium nitrite,True,7632-00-0,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7038,64057-57-4,SODIUM PERACETATE,True,64057-57-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7039,64057-57-4,Sodium Peracetate,True,64057-57-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7040,64057-57-4,Sodium peracetate,True,64057-57-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7041,10486-00-7,Sodium perbonate terahydrate,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7042,10486-00-7,Sodium perbonate tetrahydrate,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7043,10486-00-7,Sodium perborae tetrahydrate,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7044,7632-04-4,Sodium Perborate,True,7632-04-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7045,7632-04-4,sodium perborate,True,7632-04-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7046,447-63-2,Sodium Perborate,True,447-63-2,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7047,7632-04-4,Sodium perBorate  tetrahydrate,True,7632-04-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7048,447-63-2,Sodium perBorate  tetrahydrate,True,447-63-2,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7049,10486-00-7,Sodium perBorate  tetrahydrate,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7050,10332-33-9,Sodium Perborate Monohydrate,True,10332-33-9,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7051,10486-00-7,Sodium Perborate Telyahgdime,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7052,10486-00-7,Sodium Perborate Tetrahydrate,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7053,10486-00-7,Sodium perborate tetrahydrate,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7054,10486-00-7,sodium perborate tetrahydrate,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7055,10486-00-7,$Sodium Perborate, Tetrahydrate$,True,10486-00-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7056,7775-27-1,Sodium Peroxodisulfate,True,7775-27-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7057,7775-27-1,Sodium Persalfate,True,7775-27-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7058,7775-27-1,SODIUM PERSULFATE,True,7775-27-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7059,7775-27-1,Sodium Persulfate,True,7775-27-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7060,7775-27-1,Sodium persulfate,True,7775-27-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7061,7775-27-1,sodium persulfate,True,7775-27-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7062,64742-48-9,Sodium persulfate,True,64742-48-9,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7063,144-55-8,Sodium Persulfate,True,144-55-8,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7064,7775-27-1,Sodium Persulphate,True,7775-27-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7065,7601-54-9,Sodium Phosphate,True,7601-54-9,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7066,7601-54-9,$Sodium Phosphate, Tribasic$,True,7601-54-9,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7067,7601-54-9,$Sodium phosphate, tribasic$,True,7601-54-9,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7068,9003-04-7,Sodium Polyacrylate,True,9003-04-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7069,9003-04-7,Sodium polyacrylate,True,9003-04-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7070,25987-30-8,Sodium Polyacrylate Copolymer,True,25987-30-8,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7071,9003-04-7,$Sodium Polyacrylate, crosslinked$,True,9003-04-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7072,7789-20-0,Sodium Polycarboxylate,True,7789-20-0,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7073,68915-31-1,Sodium Polyphosphonate,True,68915-31-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7074,68131-72-6,Sodium Salt of Amino Triethyl Phosphate Ester,True,68131-72-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7075,68131-72-6,Sodium Salt of Hposphate Ester,True,68131-72-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7076,68131-72-6,Sodium Salt of Phosphate Ester,True,68131-72-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7077,1252600-17-1,Sodium Salt of Polyamino Phosphonate,True,1252600-17-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7078,111560-38-4,Sodium salt of Polymaleic Acid Copolymer,True,111560-38-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7079,7757-82-6,SODIUM SULFATE,True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7080,7757-82-6,Sodium Sulfate,True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7081,7757-82-6,Sodium sulfate,True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7082,7757-82-6,sodium sulfate,True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7083,7757-82-6,Sodium sulfate (impurity),True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7084,7757-82-6,Sodium Sulfate Anhydrous,True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7085,7757-82-6,Sodium sulfate anhydrous,True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7086,7732-18-5,Sodium Sulfate Anhydrous,True,7732-18-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7087,7757-82-6,Sodium Sulfate Anydrous (1-2),True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7088,1313-82-2,Sodium Sulfide,True,1313-82-2,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7089,7757-83-7,Sodium Sulfite,True,7757-83-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7090,7757-83-7,Sodium sulfite,True,7757-83-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7091,7757-82-6,Sodium Sulfite,True,7757-82-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7092,870-72-4,Sodium Sulfonate,True,870-72-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7093,68439-57-6,Sodium Sulfonate,True,68439-57-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7094,577-11-7,SODIUM SULFOSUCCINATE,True,577-11-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7095,1330-43-4,SODIUM TETRABORATE,True,1330-43-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7096,1330-43-4,Sodium Tetraborate,True,1330-43-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7097,1330-43-4,Sodium tetraborate,True,1330-43-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7098,1303-96-4,Sodium Tetraborate,True,1303-96-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7099,1303-96-4,Sodium tetraborate,True,1303-96-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7100,12179-04-3,Sodium Tetraborate,True,12179-04-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7101,12179-04-3,Sodium TetraBorate  pentahydrate,True,12179-04-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7102,1303-96-4,Sodium Tetraborate (Sodium,True,1303-96-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7103,1303-96-4,Sodium Tetraborate (Sodium Tetraborate Decahydrate),True,1303-96-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7104,1303-96-4,Sodium Tetraborate Decahydrate,True,1303-96-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7105,1303-96-4,Sodium Tetraborate decahydrate,True,1303-96-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7106,1303-96-4,Sodium tetraborate decahydrate,True,1303-96-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7107,1303-96-4,Sodium Tetraborate Pentahydrate,True,1303-96-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7108,12179-04-3,Sodium Tetraborate Pentahydrate,True,12179-04-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7109,12179-04-3,Sodium tetraborate pentahydrate,True,12179-04-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7110,12179-04-3,sodium tetraborate pentahydrate,True,12179-04-3,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7111,540-72-7,Sodium thiocyanate,True,540-72-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7112,7772-98-7,SODIUM THIOSULFATE,True,7772-98-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7113,7772-98-7,Sodium Thiosulfate,True,7772-98-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7114,7772-98-7,Sodium thiosulfate,True,7772-98-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7115,10102-17-7,Sodium Thiosulfate,True,10102-17-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7116,7772-98-7,sodium thiosulfate anhydrous,True,7772-98-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7117,7772-98-7,Sodium Thiosulphate,True,7772-98-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7118,7772-98-7,Sodium thiosulphate,True,7772-98-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7119,7772-98-7,Sodium Thosulfate,True,7772-98-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7120,7732-18-5,Sodium Thriosulfate - TS,True,7732-18-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7121,7785-84-4,Sodium Trimetaphosphate,True,7785-84-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7122,7758-29-4,Sodium Tripolyphosphate Anhydrous,True,7758-29-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7123,7758-29-4,$Sodium Tripolyphosphate,$,True,7758-29-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7124,1300-72-7,Sodium Xylene Sulfonate,True,1300-72-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7125,1300-72-7,Sodium Xylene Sulphonate,True,1300-72-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7126,15529-67-6,sodium zirconium lactate,True,15529-67-6,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7127,126-92-1,Sodium-2-Ethylhexyl Sulfate,True,126-92-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7128,126-92-1,Sodium-2-ethylhexyl sulfate,True,126-92-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7129,1310-73-2,Sodium-Hydroxide,True,1310-73-2,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7130,7647-14-5,Sodiumchloride,True,7647-14-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7131,35585-58-1,Sodiym Metavorate Tetrahydrate,True,35585-58-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7132,7647-14-5,Soduim Chloride,True,7647-14-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7133,10555-76-7,Soduim metaborate,True,10555-76-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7134,1330-43-4,Soduim tetraborate,True,1330-43-4,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7135,7758-19-2,Sodum Chlorite,True,7758-19-2,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7136,7647-14-5,Sodum Chlorite,True,7647-14-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7137,9003-04-7,Sodum Polyacrylate,True,9003-04-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7138,7732-18-5,Softened wate,True,7732-18-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7139,7732-18-5,Softened water,True,7732-18-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7140,10222-01-2,$solid 2,2-dibromo-3-nitrilopropionamide$,True,10222-01-2,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7141,64742-47-8,Solvent,True,64742-47-8,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7142,108-32-7,Solvent,True,108-32-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7143,108-32-7,solvent,True,108-32-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7144,64742-94-5,$Solvent naphita(petroleum), Heavy arom$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7145,64742-96-7,Solvent Naphta (petroleum) heavy aliphatic,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7146,68424-85-1,Solvent Naphtha,True,68424-85-1,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7147,64742-96-7,Solvent Naphtha,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7148,64742-96-7,Solvent naphtha (petroleum)  heavy aliphatic,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7149,64742-96-7,Solvent naphtha (petroleum)  heavy aliphatic(cid:3)(cid:3)(cid:3)(cid:3)(cid:3),True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7150,64742-94-5,Solvent Naphtha (Petroleum) ^ Heavy,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7151,64742-94-5,Solvent Naphtha (Petroleum) ^ Heavy Arom.,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7152,64742-96-7,Solvent naphtha (petroleum) heavy aliphatic,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7153,64742-94-5,Solvent Naphtha (Petroleum)^ Heavy Arom.,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7154,64742-94-5,Solvent naphtha (Petroleum)^ Heavy Arom.,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7155,64742-94-5,$Solvent Naphtha (Petroleum), Heavy$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7156,64742-96-7,$Solvent naphtha (petroleum), heavy aliphatic $,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7157,64742-96-7,$Solvent naphtha (petroleum), heavy aliphatic(cid:98)(cid:98)(cid:98)(cid:98)(cid:98) (cid:98)(cid:98$,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7158,64742-94-5,$Solvent naphtha (petroleum), heavy arom$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7159,64742-94-5,$Solvent naphtha (petroleum), Heavy arom.$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7160,64742-94-5,$Solvent naphtha (petroleum), heavy arom.$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7161,64742-94-5,$solvent naphtha (petroleum), heavy arom.$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7162,64742-94-5,$Solvent Naphtha (Petroleum), Heavy Aromatic$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7163,64742-94-5,$Solvent naphtha (petroleum), heavy aromatic$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7164,64742-94-5,$solvent naphtha (petroleum), heavy aromatic$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7165,64742-94-5,$Solvent Naphtha (petroleum), hevy arom.$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7166,64742-96-7,$Solvent Naphtha, (Petroleum)$,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7167,64742-96-7,$Solvent Naphtha, (Petroleum) Heavy$,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7168,64742-96-7,$Solvent Naphtha, (Petroleum) Heavy Aliphatic$,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7169,64742-96-7,$Solvent Naphtha, (petroleum) heavy aliphatic$,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7170,64742-96-7,$Solvent naphtha, (Petroleum) heavy aliphatic$,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7171,64742-96-7,$Solvent naphtha, (petroleum) heavy aliphatic$,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7172,64742-47-8,$Solvent naphtha, (Petroleum) Heavy aliphatic$,True,64742-47-8,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7173,64742-96-7,$Solvent naphtha, (petroleum) heavy aliphatic Proprietary Polymer$,True,64742-96-7,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
7174,64742-94-5,$Solvent Naphtha, (petroleum) heavy aromatic$,True,64742-94-5,auth: perfect,2021-04-01,2021-04-02,True,verified;normal,
